City_ID,Name,Year,Month,Month created (num),County,Acres burned,Duration (days),Lat,Lon
678,Latrobe Fire,2017,July,7,Sacramento,1268.0,167.0,38.5181,-121.104
679,Weller Fire,2017,July,7,Santa Clara,51.0,167.0,37.44485,-121.84108
680,Marble Fire,2017,July,7,Del Norte,319.0,174.0,41.478,-123.506
681,Dollar Fire,2017,July,7,San Bernardino,85.0,171.0,34.20152,-117.14466
682,Lost Fire,2017,July,7,San Diego,255.0,264.0,33.34659,-116.66107
683,Seine Fire,2017,July,7,San Bernardino,20.0,171.0,34.139,-117.199
684,Woodland Fire,2017,July,7,El Dorado,13.0,168.0,38.69775,-120.73757
685,Olive Fire,2017,July,7,San Luis Obispo,150.0,169.0,35.7751,-120.23656
686,Spenceville Fire,2017,July,7,Yuba,39.0,169.0,39.06522,-121.3519
687,Castro Fire,2017,July,7,Santa Clara,78.0,170.0,36.96607,-121.55552
688,High Fire,2017,July,7,San Bernardino,170.0,170.0,34.41204,-117.03031
689,Live Fire,2017,July,7,Tehama,57.0,165.0,40.1583,-122.3209
690,Greenhorn Fire,2017,July,7,Nevada,15.0,166.0,39.16826,-120.95498
691,Falls Fire,2017,August,8,Tuolumne,20.0,161.0,37.65986,-120.31157
692,Sky Fire,2017,July,7,Shasta,17.0,164.0,40.69259,-122.17384
693,Hill Fire,2017,July,7,Siskiyou,155.0,164.0,41.9808,-121.9741
694,Largo Fire,2017,July,7,El Dorado,236.0,163.0,38.538332,-121.039267
695,Garden Fire,2017,July,7,Kern,1350.0,163.0,35.543,-118.654
696,Independence Fire,2017,July,7,Sonoma,11.0,162.0,38.70289,-122.90217
697,Mile Fire,2017,July,7,San Bernardino,100.0,162.0,34.19076,-117.26969
698,Rose Fire,2017,July,7,Riverside,200.0,162.0,33.689092,-117.396404
699,Sandy Fire,2017,August,8,Trinity,32.0,160.0,40.79902,-123.39253
700,Camatta Fire,2017,August,8,San Luis Obispo,70.0,160.0,35.4403,-120.2913
701,Red Fire,2017,August,8,San Luis Obispo,460.0,160.0,35.40357,-120.28037
702,Warner Mountain Lightning,2017,July,7,Modoc,0.0,170.0,41.338,-120.304
703,Saw Fire,2017,August,8,Humboldt,85.0,159.0,40.11794,-123.76099
704,Bryant Fire,2017,August,8,San Bernardino,325.0,159.0,34.08492,-117.03826
705,Rincon Fire,2017,August,8,Los Angeles,10.0,159.0,34.23925,-117.85182
706,Blocksburg Fire,2017,August,8,Humboldt,30.0,159.0,40.27582,-123.64281
707,Bottle Fire,2017,August,8,Lake,62.0,154.0,38.94599,-122.81135
708,Stewart Fire,2017,August,8,Riverside,122.0,158.0,34.009026,-117.239099
709,Calgary Fire,2017,August,8,Kern,50.0,157.0,35.70639,-118.47307
710,Chilcoot Fire,2017,August,8,Plumas,1020.0,156.0,39.75371,-120.1397
711,W-2 Fire,2017,August,8,Lassen,530.0,156.0,41.11989,-120.74968
712,Poslin Fire,2017,August,8,Lassen,859.0,156.0,39.888,-120.066
713,Reed Fire,2017,August,8,Riverside,92.0,155.0,33.57139,-116.8247
714,Country Fire,2017,August,8,Monterey,82.0,155.0,35.86596,-120.64584
715,Ruth Complex,2017,August,8,Trinity,4736.0,155.0,40.17598,-123.36882
716,Rose Fire,2017,August,8,Kern,338.0,152.0,34.92907,-118.9267
717,Tilton Fire,2017,August,8,Santa Clara,100.0,151.0,37.14653,-121.68165
718,Paskenta Fire ,2017,August,8,Tehama,15.0,152.0,39.87983,-122.5415
719,Canyon Fire,2017,August,8,Napa,114.0,151.0,38.49336,-122.2483
720,Nuevo Fire,2017,August,8,Riverside,19.0,149.0,33.797216,-117.124538
721,Yankee Fire,2017,August,8,San Luis Obispo,775.0,151.0,35.7908,-120.77485
722,Ward Fire,2017,August,8,Siskiyou,41.0,149.0,41.99279,-122.9401
723,Blaine Fire,2017,August,8,Riverside,1500.0,149.0,33.98212,-117.30819
724,Coronado Fire,2017,August,8,Mariposa,125.0,149.0,37.62823,-120.30046
725,Empire Fire,2017,August,8,Mariposa,8094.0,161.0,37.644,-119.618
726,South Fork Fire,2017,August,8,Mariposa,7000.0,148.0,37.538,-119.598
727,Mias Fire,2017,August,8,Riverside,600.0,148.0,33.95036,-116.88066
728,Corner Fire,2017,August,8,Shasta,17.0,145.0,40.92602,-121.5935
729,Hills Fire,2017,August,8,Riverside,168.0,143.0,33.87679,-117.00258
730,Beale Fire,2017,August,8,Yuba,867.0,142.0,39.1234,-121.32957
731,Toll Fire,2017,August,8,Plumas,186.0,142.0,39.9864,-120.89746
732,Eclipse Complex,2017,August,8,Siskiyou,78698.0,147.0,41.841,-123.474
733,Indian Fire,2017,August,8,Tulare,2295.0,160.0,36.257,-118.296
734,Eclipse Fire,2017,August,8,San Diego,200.0,141.0,32.65003,-116.42907
735,Young Fire,2017,August,8,Siskiyou,3142.0,155.0,41.853,-123.676
736,Parker 2 Fire,2017,August,8,Modoc,7697.0,159.0,41.466,-120.321
737,Range Fire,2017,August,8,Alameda,200.0,140.0,37.72543,-121.90516
738,Juniper Fire,2017,August,8,Fresno,31.0,139.0,36.099681,-120.443545
739,Montezuma Fire,2017,August,8,San Diego,62.0,136.0,33.20988,-116.46989
740,Peg Fire,2017,August,8,Lassen,157.0,136.0,40.80968,-120.48641
741,Vestal Fire,2017,August,8,Tehama,40.0,136.0,40.29831,-122.70449
742,Flat Fire,2017,August,8,Fresno,111.0,136.0,36.93332,-119.43376
743,Mines Fire,2017,August,8,Alameda,44.0,135.0,37.56181,-121.56425
744,Bodega Fire,2017,August,8,Sonoma,18.0,135.0,38.26294,-122.71998
745,Canyon Fire,2017,August,8,Riverside,46.0,135.0,33.6444,-117.3968
746,Hill Fire,2017,August,8,Fresno,69.0,135.0,36.7279,-119.28241
747,Translator Fire,2017,August,8,Humboldt,40.0,134.0,41.02705,-123.63721
748,Sandra Fire,2017,August,8,Amador,10.0,134.0,38.34421,-120.72274
749,Pier Fire,2017,August,8,Tulare,36556.0,133.0,36.15356,-118.74103
750,Bradley Fire,2017,August,8,Siskiyou,54.0,134.0,41.222,-122.27499
751,Ponderosa Fire,2017,August,8,Butte,4016.0,366.0,39.57701,-121.30209
752,Railroad Fire,2017,August,8,Madera,12407.0,133.0,37.44663,-119.64622
753,Mud Fire,2017,August,8,Lassen,6042.0,133.0,40.43962,-120.22215
754,Owens Fire,2017,August,8,Siskiyou,55.0,133.0,41.99483,-121.90077
755,Slinkard Fire,2017,August,8,Mono,8925.0,133.0,38.655,-119.55425
756,4-4 Fire,2017,August,8,Modoc,28.0,132.0,41.4844,-120.36659
757,Pleasant Fire,2017,August,8,Nevada,392.0,132.0,39.34292,-121.12004
758,4-10 Fire,2017,August,8,Modoc,27.0,132.0,41.64469,-120.31814
759,Coalinga Fire,2017,August,8,Fresno,102.0,132.0,36.36113,-120.32685
760,Miller Fire,2017,August,8,Humboldt,34.0,131.0,40.03697,-123.64214
761,Helena - Fork Fire,2017,August,8,Trinity,21846.0,132.0,40.76025,-123.10003
762,Marlborough Fire,2017,August,8,Riverside,85.0,131.0,117.337331,34.015742
763,Castaic Fire,2017,August,8,Los Angeles,30.0,203.0,34.52055,-118.62882
764,Border Fire,2017,September,9,San Diego,130.0,130.0,32.6001,-116.76997
765,Summit Complex,2017,July,7,Stanislaus,5247.0,162.0,38.329,-119.782
766,Ellie Fire,2017,September,9,Riverside,34.0,121.0,33.73547,-117.33364
767,Creek Fire,2017,September,9,Stanislaus,1749.0,128.0,38.12,-119.941
768,Hopper Fire,2017,September,9,Shasta,25.0,130.0,40.71923,-122.02525
769,Caldwell Fire,2017,September,9,Kern,1319.0,130.0,35.76,-118.406
770,La Tuna Fire ,2017,September,9,Los Angeles,7194.0,130.0,34.22957,-118.2674
771,Mission Fire,2017,September,9,Madera,1037.0,128.0,37.21616,-119.48067
772,Parkfield Fire,2017,September,9,Fresno,100.0,128.0,36.09486,-120.52189
773,Palmer Fire,2017,September,9,Riverside,3800.0,129.0,33.97471,-117.09984
774,Margarita Fire,2017,September,9,San Luis Obispo,120.0,128.0,35.31886,-120.50886
775,Mule Fire,2017,September,9,Lake,21.0,126.0,39.01748,-122.49327
776,Mills File,2017,September,9,Plumas,79.0,128.0,40.13278,-120.9204
777,Bally Fire,2017,September,9,Santa Clara,100.0,128.0,36.99092,-121.59899
778,Peak Fire,2017,September,9,Mariposa,680.0,128.0,37.37397,-119.83556
779,R-4 Fire,2017,August,8,Lassen,18618.0,132.0,40.69573,-119.93499
780,Cove Fire,2017,September,9,San Luis Obispo,25.0,108.0,35.76343,-121.04445
781,Bradley Fire,2017,August,8,Siskiyou,54.0,134.0,41.222,-122.292
782,Sandy Fire,2017,August,8,Trinity,32.0,160.0,40.804,-123.375
783,Table Fire,2017,September,9,Tuolumne,39.0,188.0,37.896778,-120.504134
784,Border 9 Fire,2017,September,9,San Diego,25.0,124.0,32.59252,-116.61609
785,Rattlesnake Fire,2017,September,9,Mariposa,0.0,124.0,37.73596,-119.78256
786,Linne Fire,2017,September,9,San Luis Obispo,74.0,105.0,35.5956,-120.56068
787,Pine Fire,2017,September,9,Monterey,43.0,120.0,36.17297,-120.87609
788,Eureka Fire,2017,September,9,Plumas,2575.0,126.0,39.75312,-120.75485
789,Shaver Fire,2017,September,9,Fresno,10.0,120.0,37.10067,-119.32109
790,Skeleton Fire,2017,September,9,Lake,200.0,119.0,39.44543,-122.85194
791,Soda Fire,2017,September,9,Butte,143.0,103.0,40.07613,-121.56858
792,Miller Complex,2017,August,8,Siskiyou,39715.0,148.0,42.039,-123.218
793,Skeggs Fire,2017,September,9,San Mateo,50.0,120.0,37.41591,-122.3001
794,Berry Fire,2017,September,9,Shasta,900.0,120.0,40.98352,-121.81623
795,Hole Fire,2017,September,9,Del Norte,40.0,119.0,41.98128,-124.01168
796,Pacific Fire,2017,September,9,Butte,12.0,119.0,39.44257,-121.60683
797,Slides Fire,2017,September,9,Lake,58.0,119.0,39.42604,-123.03344
798,Buck Fire,2017,September,9,Trinity,13417.0,119.0,40.2275,-123.03583
799,French Fire,2017,September,9,El Dorado,136.0,114.0,38.5758,-120.915
800,Eastman Fire,2017,September,9,Madera,483.0,113.0,37.14624,-120.015509
801,Grape Fire,2017,September,9,Mendocino,146.0,112.0,39.02482,-123.1362
802,Corral Fire,2017,September,9,Alameda,155.0,198.0,37.63358,-121.49925
803,Murphy Fire,2017,September,9,Fresno,237.0,112.0,36.24653,-120.31598
804,Power Fire,2017,September,9,Madera,48.0,111.0,36.94652,-120.90462
805,Huasna Fire,2017,September,9,San Luis Obispo,245.0,111.0,35.12269,-120.39387
806,Dexter Fire,2017,September,9,Mariposa,10.0,111.0,37.76888,-120.15846
807,32 Fire,2017,September,9,Butte,28.0,106.0,39.8255,-121.7127
808,Estate Fire,2017,September,9,Solano,55.0,108.0,38.4446,-122.0041
809,Jasper Fire,2017,September,9,Yuba,26.0,105.0,39.03168,-121.40947
810,Edwards Fire,2017,September,9,Alameda,22.0,105.0,37.77982,-122.169
811,Poly Fire,2017,September,9,San Luis Obispo,105.0,105.0,35.3024,-120.65279
812,Canyon Fire,2017,September,9,Orange,2662.0,184.0,33.8668,-117.68598
813,Lion Fire,2017,September,9,Tulare,18900.0,104.0,36.27138,-118.48555
814,Rucker Fire,2017,September,9,Santa Barbara,444.0,102.0,34.67403,-120.4393
815,Lakewood Fire,2017,September,9,Kern,40.0,102.0,35.59302,-118.46734
816,Melba Fire,2017,September,9,Riverside,35.0,102.0,33.74925,-117.10301
817,Timm Fire,2017,October,10,Solano,100.0,99.0,38.43658,-121.97233
818,Ramblin Fire,2017,October,10,Mariposa,17.0,98.0,37.41231,-119.87465
819,36 Fire,2017,October,10,Tehama,20.0,98.0,40.20077,-122.24731
820,Ridge Fire,2017,October,10,Lake,87.0,95.0,39.15016,-122.576
821,Jones Fire,2017,October,10,Shasta,40.0,93.0,40.70627,-122.24199
822,Fort Fire,2017,October,10,Sonoma,20.0,94.0,38.51937,-123.24713
823,Freeway Fire,2017,October,10,Tehama,10.0,93.0,40.24789,-122.255
824,Blue Fire,2017,October,10,Humboldt,20.0,93.0,40.88516,-123.96844
825,Cherokee Fire,2017,October,10,Butte,8500.0,124.0,39.62496,-121.52966
826,Partrick Fire (Central LNU Complex),2017,October,10,Napa,8283.0,93.0,38.31802,-122.39052
827,LaPorte Fire (Wind Complex),2017,October,10,Butte,6151.0,123.0,39.39455,-121.40613
828,Cascade Fire (Wind Complex),2017,October,10,Yuba,9989.0,124.0,39.32198,-121.4021
829,McCourtney Fire (Wind Complex),2017,October,10,Nevada,76.0,123.0,39.19325,-121.08406
830,Redwood Valley Fire (Mendocino Lake Complex),2017,October,10,Mendocino,36523.0,124.0,39.24873,-123.16635
831,Point Fire,2017,October,10,Calaveras,130.0,92.0,38.40234,-120.52953
832,37 Fire,2017,October,10,Sonoma,1660.0,92.0,38.14242,-122.47301
833,Pozo Fire,2017,October,10,San Luis Obispo,45.0,92.0,35.28738,-120.44448
834,Tank Fire,2017,October,10,Kern,50.0,75.0,35.21556,-118.56578
835,Sulphur Fire (Mendocino Lake Complex),2017,October,10,Lake,2207.0,123.0,39.01387,-122.64543
836,Lobo Fire (Wind Complex),2017,October,10,Nevada,821.0,124.0,39.24549,-121.12792
837,Honey Fire,2017,October,10,Butte,150.0,92.0,39.74679,-121.67261
838,Canyon 2 Fire,2017,October,10,Orange,9217.0,178.0,33.87041,-117.70975
839,Wildomar Fire,2017,October,10,Riverside,866.0,75.0,33.60247,-117.34192
840,Tehama Fire,2017,October,10,Tehama,194.0,75.0,40.02261,-121.91425
841,Silver Fire,2017,October,10,Fresno,58.0,90.0,36.7528,-119.2288
842,Pocket Fire (Central LNU Complex),2017,October,10,Sonoma,17357.0,123.0,38.76549,-122.90939
843,Bear Fire,2017,October,10,Santa Cruz,391.0,85.0,37.18356,-122.07012
844,Wilson Fire,2017,October,10,Los Angeles,50.0,84.0,34.22551,-118.05545
845,River Fire,2017,October,10,Trinity,148.0,87.0,40.46836,-123.51619
846,Quarry Fire,2017,October,10,Kern,183.0,89.0,35.19008,-118.76152
847,Wilson Fire,2017,October,10,San Diego,25.0,86.0,33.18716,-116.50897
848,Garden Fire,2017,October,10,Nevada,19.0,91.0,39.06414,-121.13737
849,Ice Fire,2017,October,10,El Dorado,29.0,91.0,38.77921,-120.46234
850,Portola Fire,2017,October,10,Riverside,23.0,91.0,33.50488,-117.02132
851,Meyers Fire,2017,December,12,San Bernardino,34.0,35.0,34.21829,-117.40625
852,Little Mountain Fire,2017,December,12,San Bernardino,260.0,35.0,34.16564,-117.33334
853,Extension Fire,2017,October,10,Riverside,50.0,78.0,33.8826,-117.00589
854,Freeway Fire,2017,October,10,San Bernardino,40.0,77.0,34.13534,-117.4982
855,Rolling Fire,2017,October,10,Kern,184.0,170.0,35.3091,-118.701
856,Lynch Fire,2017,October,10,San Luis Obispo,73.0,88.0,35.78616,-120.96514
857,Table Fire,2017,October,10,El Dorado,426.0,88.0,38.848,-120.287
858,Long Fire,2017,October,10,Lake,100.0,87.0,39.0199,-122.57487
859,Oakmont Fire (Central LNU Complex),2017,October,10,Sonoma,100.0,173.0,38.46123,-122.58152
860,Pressley Fire (Central LNU Complex),2017,October,10,Sonoma,0.0,92.0,38.36685,-122.64001
861,York Fire,2017,October,10,Monterey,31.0,86.0,36.5858,-121.80377
862,Fallon Fire,2017,October,10,Alameda,116.0,84.0,37.7393,-121.85663
